date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:13	74/74	---M-Z	200	added ('OK')	text/plain	date:Wed,%2008%20Jan%202020%2014:52:13%20GMT	http://encompass.red-gate.com/robots.txt		(from )
14:52:13	31062/31062	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:13%20GMT	http://encompass.red-gate.com/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index.html	(from )
14:52:13	48/48	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2008%20Jan%202020%2014:52:13%20GMT	http://encompass.red-gate.com/xmlrpc.php	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/xmlrpc.php	(from http://encompass.red-gate.com/)
14:52:14	1317/1317	---M-Z	200	added ('OK')	text/css	etag:%22525-589a43cc34442-gzip%22	http://encompass.red-gate.com/wp-content/plugins/sponsors-carousel/css/sponsors-carousel.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/sponsors-carousel/css/sponsors-carousel5010.css	(from http://encompass.red-gate.com/)
14:52:14	1635/1635	---M-Z	200	added ('OK')	text/css	etag:%22663-5899f08353226-gzip%22	http://encompass.red-gate.com/wp-content/plugins/the-events-calendar/common/src/resources/css/tooltip.min.css?ver=4.9.9	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/the-events-calendar/common/src/resources/css/tooltip.mind87f.css	(from http://encompass.red-gate.com/)
14:52:14	31211/31211	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:14%20GMT	http://encompass.red-gate.com/page/2/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/page/2/index.html	(from http://encompass.red-gate.com/)
14:52:14	16293/16293	---M-Z	200	added ('OK')	text/css	etag:%223fa5-5790dbe0a933e-gzip%22	http://encompass.red-gate.com/wp-content/plugins/gutenberg/build/core-blocks/style.css?ver=1540474813	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/gutenberg/build/core-blocks/style718e.css	(from http://encompass.red-gate.com/)
14:52:14	1096/1096	---M-Z	200	added ('OK')	text/css	etag:%22448-5899f0833f9a6-gzip%22	http://encompass.red-gate.com/wp-content/plugins/jquery-collapse-o-matic/light_style.css?ver=1.6	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/jquery-collapse-o-matic/light_stylef24c.css	(from http://encompass.red-gate.com/)
14:52:15	0/0	---M--	200	added ('OK')	text/css	etag:%220-5790dbe0ca67f%22	http://encompass.red-gate.com/wp-content/plugins/portfolio-gallery/style/portfolio-all.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/portfolio-gallery/style/portfolio-all5010.css	(from http://encompass.red-gate.com/)
14:52:15	1181/1181	---M-Z	200	added ('OK')	text/css	etag:%2249d-5790dbe0ca67f-gzip%22	http://encompass.red-gate.com/wp-content/plugins/portfolio-gallery/style/style2-os.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/portfolio-gallery/style/style2-os5010.css	(from http://encompass.red-gate.com/)
14:52:15	17189/17189	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c1d520d794711d7abd4781e751ed8b49-gzip%22	http://encompass.red-gate.com/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/feed/index.html	(from http://encompass.red-gate.com/)
14:52:15	2966/2966	---M-Z	200	added ('OK')	text/css	etag:%22b96-5790dbe0ca67f-gzip%22	http://encompass.red-gate.com/wp-content/plugins/portfolio-gallery/style/lightbox.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/portfolio-gallery/style/lightbox5010.css	(from http://encompass.red-gate.com/)
14:52:15	86470/86470	---M-Z	200	added ('OK')	text/css	etag:%22151c6-5899ebd35aa07-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/style.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/style5010.css	(from http://encompass.red-gate.com/)
14:52:15	19751/19751	---M-Z	200	added ('OK')	text/css	etag:%224d27-5899ebd34bfa7-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/css/fonts.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/css/fonts5010.css	(from http://encompass.red-gate.com/)
14:52:16	27448/27448	---M-Z	200	added ('OK')	text/css	etag:%226b38-5899ebd34bfa7-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/css/font-awesome.min.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/css/font-awesome.min5010.css	(from http://encompass.red-gate.com/)
14:52:16	8235/8235	---M-Z	200	added ('OK')	text/css	etag:%22202b-5899ebd34ee87-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/css/nivo-lightbox.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/css/nivo-lightbox5010.css	(from http://encompass.red-gate.com/)
14:52:16	824/824	---M-Z	200	added ('OK')	application/rss+xml	etag:%229fb220e36c293b520be004414236f83d-gzip%22	http://encompass.red-gate.com/comments/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/comments/feed/index.html	(from http://encompass.red-gate.com/)
14:52:16	265/265	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2014:52:16%20GMT	http://encompass.red-gate.com/calendar/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/indexedf3.html	(from http://encompass.red-gate.com/)
14:52:16	4560/4560	---M-Z	200	added ('OK')	text/css	etag:%2211d0-5899ebd34ee87-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/css/jquery.bxslider.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/css/jquery.bxslider5010.css	(from http://encompass.red-gate.com/)
14:52:17	9305/9305	---M-Z	200	added ('OK')	text/css	etag:%222459-5899ebd34ee87-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/css/sequence-slider.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/css/sequence-slider5010.css	(from http://encompass.red-gate.com/)
14:52:17	2394/2394	---M-Z	200	added ('OK')	text/css	etag:%2295a-5899ebd34ee87-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/css/superfish.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/css/superfish5010.css	(from http://encompass.red-gate.com/)
14:52:17	1473/1473	---M-Z	200	added ('OK')	text/css	etag:%225c1-5899ebd34bfa7-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/css/TimeCircles.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/css/TimeCircles5010.css	(from http://encompass.red-gate.com/)
14:52:17	147/147	---M-Z	200	added ('OK')	text/css	etag:%2293-589a31293215d-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro-child/style.css?ver=1.0.0	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro-child/style8a54.css	(from http://encompass.red-gate.com/)
14:52:17	13336/13336	---M-Z	200	added ('OK')	text/css	etag:%223418-5899ebd34ee87-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/css/responsive.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/css/responsive5010.css	(from http://encompass.red-gate.com/)
14:52:18	18262/18262	---M-Z	200	added ('OK')	text/css	etag:%224756-589a338b5e274-gzip%22	http://encompass.red-gate.com/wp-content/plugins/posts-data-table/assets/js/datatables/datatables.min.css?ver=1.10.18	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/posts-data-table/assets/js/datatables/datatables.min89d9.css	(from http://encompass.red-gate.com/)
14:52:18	1589/1589	---M-Z	200	added ('OK')	text/css	etag:%22635-589a338b5e274-gzip%22	http://encompass.red-gate.com/wp-content/plugins/posts-data-table/assets/css/posts-data-table.min.css?ver=1.2	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/posts-data-table/assets/css/posts-data-table.min62ea.css	(from http://encompass.red-gate.com/)
14:52:18	6687/6687	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Jan%202020%2014:52:18%20GMT	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/css/style.php?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/css/style5010.css	(from http://encompass.red-gate.com/)
14:52:18	5313/5313	---M-Z	200	added ('OK')	text/css	etag:%2214c1-5899f0834a586-gzip%22	http://encompass.red-gate.com/wp-content/plugins/team-members/inc/css/tmm_style.min.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/team-members/inc/css/tmm_style.min5010.css	(from http://encompass.red-gate.com/)
14:52:19	46361/46361	---M-Z	200	added ('OK')	text/css	etag:%22b519-578e4bd4ffe21-gzip%22	http://encompass.red-gate.com/wp-includes/css/dashicons.min.css?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-includes/css/dashicons.min5010.css	(from http://encompass.red-gate.com/)
14:52:19	113/113	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Jan%202020%2014:52:19%20GMT	http://encompass.red-gate.com/?sccss=1&ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index404f.html	(from http://encompass.red-gate.com/)
14:52:20	10057/10057	---M-Z	200	added ('OK')	application/javascript	etag:%222749-578e4bdd6d223-gzip%22	http://encompass.red-gate.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://encompass.red-gate.com/)
14:52:20	1557/1557	---M-Z	200	added ('OK')	application/javascript	etag:%22615-589a43cc34442-gzip%22	http://encompass.red-gate.com/wp-content/plugins/sponsors-carousel/js/jquery.jcarousel-autoscroll.min.js?ver=4.01	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/sponsors-carousel/js/jquery.jcarousel-autoscroll.min9c51.js	(from http://encompass.red-gate.com/)
14:52:20	1154/1154	---M-Z	200	added ('OK')	application/javascript	etag:%22482-589a43cc353e2-gzip%22	http://encompass.red-gate.com/wp-content/plugins/sponsors-carousel/js/sponsors-carousel.js?ver=4.01	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/sponsors-carousel/js/sponsors-carousel9c51.js	(from http://encompass.red-gate.com/)
14:52:20	18167/18167	---M-Z	200	added ('OK')	application/javascript	etag:%2246f7-589a43cc353e2-gzip%22	http://encompass.red-gate.com/wp-content/plugins/sponsors-carousel/js/jquery.jcarousel.min.js?ver=4.01	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/sponsors-carousel/js/jquery.jcarousel.min9c51.js	(from http://encompass.red-gate.com/)
14:52:20	886/886	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202020%2014:52:20%20GMT	http://encompass.red-gate.com/xmlrpc.php?rsd	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/xmlrpc0db0.php	(from http://encompass.red-gate.com/)
14:52:21	1088/1088	---M--	200	added ('OK')	application/xml	etag:%22440-578e4bcf3283f%22	http://encompass.red-gate.com/wp-includes/wlwmanifest.xml	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-includes/wlwmanifest.xml	(from http://encompass.red-gate.com/)
14:52:21	676/676	---M--	200	added ('OK')	image/png	etag:%222a4-589a24e62f0d5%22	http://encompass.red-gate.com/wp-content/uploads/2019/05/favicon.png	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/uploads/2019/05/favicon.png	(from http://encompass.red-gate.com/)
14:52:21	3224/3224	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fbac7662032897e0598fba5d75d99e15%22	http://connect.facebook.net/en_US/sdk.js	C:/Users/ian.johnson/websites/EncompassNetwork/connect.facebook.net/en_US/sdk.js	(from http://encompass.red-gate.com/)
14:52:22	106088/106088	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2014:52:21%20GMT	http://encompass.red-gate.com/wp-json/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/index.html	(from http://encompass.red-gate.com/)
14:52:22	97190/97190	---M-Z	200	added ('OK')	application/javascript	etag:%2217ba6-578e4bdd829e4-gzip%22	http://encompass.red-gate.com/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-includes/js/jquery/jqueryb8ff.js	(from http://encompass.red-gate.com/)
14:52:22	4085/4085	---M--	200	added ('OK')	image/png	etag:%22ff5-5899ebd351d67%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/images/patterns/pattern4.png	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/images/patterns/pattern4.png	(from http://encompass.red-gate.com/)
14:52:22	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2014:52:22%20GMT	http://encompass.red-gate.com/calendar	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar	(from http://encompass.red-gate.com/)
14:52:23	27247/27247	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2014:52:22%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/index.html	(from http://encompass.red-gate.com/)
14:52:23	29330/29330	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:23%20GMT	http://encompass.red-gate.com/saferspaces	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/saferspaces.html	(from http://encompass.red-gate.com/)
14:52:23	35889/35889	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:23%20GMT	http://encompass.red-gate.com/calendar/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/index.html	(from http://encompass.red-gate.com/)
14:52:24	31458/31458	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:23%20GMT	http://encompass.red-gate.com/local-safer-spaces/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/local-safer-spaces/index.html	(from http://encompass.red-gate.com/)
14:52:24	45716/45716	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:23%20GMT	http://encompass.red-gate.com/pinkguide	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/pinkguide.html	(from http://encompass.red-gate.com/)
14:52:24	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2014:52:24%20GMT	http://encompass.red-gate.com/donate	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/donate	(from http://encompass.red-gate.com/)
14:52:24	31660/31660	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:24%20GMT	http://encompass.red-gate.com/safer-spaces-accreditation-for-businesses/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/safer-spaces-accreditation-for-businesses/index.html	(from http://encompass.red-gate.com/)
14:52:24	28685/28685	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:24%20GMT	http://encompass.red-gate.com/compot/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/compot/index.html	(from http://encompass.red-gate.com/)
14:52:24	29495/29495	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:24%20GMT	http://encompass.red-gate.com/services/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/services/index.html	(from http://encompass.red-gate.com/)
14:52:25	28510/28510	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:25%20GMT	http://encompass.red-gate.com/get-involved/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/get-involved/index.html	(from http://encompass.red-gate.com/)
14:52:26	27015/27015	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:25%20GMT	http://encompass.red-gate.com/donate/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/donate/index.html	(from http://encompass.red-gate.com/)
14:52:26	7918/7918	---M--	200	added ('OK')	image/png	etag:%221eee-589a3191b3017%22	http://encompass.red-gate.com/wp-content/uploads/2019/05/encompass.png	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/uploads/2019/05/encompass.png	(from http://encompass.red-gate.com/)
14:52:26	30219/30219	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:26%20GMT	http://encompass.red-gate.com/about-us/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/about-us/index.html	(from http://encompass.red-gate.com/)
14:52:28	12038/12038	---M--	200	added ('OK')	image/jpeg	etag:%222f06-589a1f3b4782d%22	http://encompass.red-gate.com/wp-content/uploads/2015/10/Compot-wide-350x245.jpg	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/uploads/2015/10/Compot-wide-350x245.jpg	(from http://encompass.red-gate.com/)
14:52:29	28257/28257	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:29%20GMT	http://encompass.red-gate.com/current-projects/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/current-projects/index.html	(from http://encompass.red-gate.com/)
14:52:32	37500/37500	---M--	200	added ('OK')	image/jpeg	etag:%22927c-589a1f3b5916d%22	http://encompass.red-gate.com/wp-content/uploads/2016/02/Safe-spaces-banner-2-350x245.jpg	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/uploads/2016/02/Safe-spaces-banner-2-350x245.jpg	(from http://encompass.red-gate.com/)
14:52:32	44470/44470	---MC-	200	added ('OK')	text/javascript	date:Mon,%2019%20Aug%202019%2017:22:41%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/ian.johnson/websites/EncompassNetwork/www.google-analytics.com/analytics.js	(from http://encompass.red-gate.com/)
14:52:32	37675/37675	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:32%20GMT	http://encompass.red-gate.com/queer-qandi-fest/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/queer-qandi-fest/index.html	(from http://encompass.red-gate.com/)
14:52:33	29016/29016	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:32%20GMT	http://encompass.red-gate.com/history-month/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/history-month/index.html	(from http://encompass.red-gate.com/)
14:52:33	28129/28129	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:33%20GMT	http://encompass.red-gate.com/needs-assessment/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/needs-assessment/index.html	(from http://encompass.red-gate.com/)
14:52:34	3879/3879	---M--	200	added ('OK')	image/gif	etag:%22df0efe5-f27-524ba0e80e146%22	http://encompassnetwork.org.uk/wp-content/uploads/2015/11/Tsohost.CharityHosting.SquareButton.gif	C:/Users/ian.johnson/websites/EncompassNetwork/encompassnetwork.org.uk/wp-content/uploads/2015/11/Tsohost.CharityHosting.SquareButton.gif	(from http://encompass.red-gate.com/)
14:52:34	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20Jan%202020%2014:52:34%20GMT	http://s7.addthis.com/js/300/addthis_widget.js	C:/Users/ian.johnson/websites/EncompassNetwork/s7.addthis.com/js/300/addthis_widget.2d.delayed	(from http://encompass.red-gate.com/)
14:52:35	14836/14836	---M--	200	added ('OK')	image/png	etag:%2239f4-589a1f3b8602d%22	http://encompass.red-gate.com/wp-content/uploads/2018/08/ccc-funded-com-grants-colour-150x150.png	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/uploads/2018/08/ccc-funded-com-grants-colour-150x150.png	(from http://encompass.red-gate.com/)
14:52:36	58693/58693	---M--	200	added ('OK')	image/jpeg	etag:%22e545-589a1f3bd51cd%22	http://encompass.red-gate.com/wp-content/uploads/2019/04/D3U7qOXW4AAbJL_.jpg	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/uploads/2019/04/D3U7qOXW4AAbJL_.jpg	(from http://encompass.red-gate.com/)
14:52:36	26866/26866	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:36%20GMT	http://encompass.red-gate.com/join-our-mailing-list/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/join-our-mailing-list/index.html	(from http://encompass.red-gate.com/)
14:52:36	35651/35651	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:36%20GMT	http://encompass.red-gate.com/team/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/team/index.html	(from http://encompass.red-gate.com/)
14:52:37	33215/33215	---M-Z	200	added ('OK')	text/css	etag:%2281bf-5899f083929c6-gzip%22	http://encompass.red-gate.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=4.9.2	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom20fd.css	(from http://encompass.red-gate.com/)
14:52:37	26497/26497	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:36%20GMT	http://encompass.red-gate.com/contact-us/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/contact-us/index.html	(from http://encompass.red-gate.com/)
14:52:37	32319/32319	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2014:52:37%20GMT	http://encompass.red-gate.com/safer-spaces-launch-event/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/safer-spaces-launch-event/index.html	(from http://encompass.red-gate.com/)
14:52:37	16452/16452	---M-Z	200	added ('OK')	text/css	etag:%224044-5899f08391a26-gzip%22	http://encompass.red-gate.com/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/css/bootstrap-datepicker.standalone.min.css?ver=4.9.2	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/css/bootstrap-datepicker.standalone.min20fd.css	(from http://encompass.red-gate.com/)
14:52:38	48043/48043	---M-Z	200	added ('OK')	text/css	etag:%22bbab-5899f0837b2c6-gzip%22	http://encompass.red-gate.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=4.9.2	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min20fd.css	(from http://encompass.red-gate.com/)
14:52:38	1973/1973	---M-Z	200	added ('OK')	application/javascript	etag:%227b5-5790dbe0ca67f-gzip%22	http://encompass.red-gate.com/wp-content/plugins/portfolio-gallery/js/portfolio-all.js?ver=1.0.0	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/portfolio-gallery/js/portfolio-all8a54.js	(from http://encompass.red-gate.com/)
14:52:39	18228/18228	---M-Z	200	added ('OK')	application/javascript	etag:%224734-5899f0833f9a6-gzip%22	http://encompass.red-gate.com/wp-content/plugins/jquery-collapse-o-matic/js/collapse.js?ver=1.6.17	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/jquery-collapse-o-matic/js/collapse10ef.js	(from http://encompass.red-gate.com/)
14:52:39	16149/16149	---M-Z	200	added ('OK')	application/javascript	etag:%223f15-5790dbe0ca67f-gzip%22	http://encompass.red-gate.com/wp-content/plugins/portfolio-gallery/js/jquery.hugeitmicro.min.js?ver=1.0.0	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/portfolio-gallery/js/jquery.hugeitmicro.min8a54.js	(from http://encompass.red-gate.com/)
14:52:40	30957/30957	---M-Z	200	added ('OK')	application/javascript	etag:%2278ed-5790dbe0ca67f-gzip%22	http://encompass.red-gate.com/wp-content/plugins/portfolio-gallery/js/jquery.colorbox.js?ver=1.0.0	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/portfolio-gallery/js/jquery.colorbox8a54.js	(from http://encompass.red-gate.com/)
14:52:41	34568/34568	---M-Z	200	added ('OK')	application/javascript	etag:%228708-5899ebd353ca7-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/js/TimeCircles.js?ver=1.0	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/js/TimeCircles5152.js	(from http://encompass.red-gate.com/)
14:52:42	6846/6846	---M-Z	200	added ('OK')	application/javascript	etag:%221abe-5899ebd353ca7-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/js/custom.js?ver=1.0	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/js/custom5152.js	(from http://encompass.red-gate.com/)
14:52:44	97379/97379	---M-Z	200	added ('OK')	application/javascript	etag:%2217c63-5899ebd353ca7-gzip%22	http://encompass.red-gate.com/wp-content/themes/accesspress-pro/js/plugins.js?ver=1.0	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/themes/accesspress-pro/js/plugins5152.js	(from http://encompass.red-gate.com/)
14:52:44	771/771	---M-Z	200	added ('OK')	application/javascript	etag:%22303-589a338b5e274-gzip%22	http://encompass.red-gate.com/wp-content/plugins/posts-data-table/assets/js/posts-data-table.min.js?ver=1.2	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-content/plugins/posts-data-table/assets/js/posts-data-table.min62ea.js	(from http://encompass.red-gate.com/)
14:52:44	1398/1398	---M-Z	200	added ('OK')	application/javascript	etag:%22576-578e4bd6f0f58-gzip%22	http://encompass.red-gate.com/wp-includes/js/wp-embed.min.js?ver=4.9.8	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-includes/js/wp-embed.min5010.js	(from http://encompass.red-gate.com/)
